이름,id,대분류,소분류,재료,건강정보,조회수,link
미니 시리얼 감자전,1991326,48164,48207,"['시리얼', '소금', '감자', '올리브유', '초코볼시리얼']",['고혈압'],"5,021",/entry.nhn?docId=1991326&cid=48164&categoryId=48207
알쌈,1990786,48164,48207,"['후춧가루', '달걀', '식용유', '설탕', '마늘', '소금', '참기름', '깨소금', '파', '쇠고기']","['항암', '고혈압', '관절염']","3,908",/entry.nhn?docId=1990786&cid=48164&categoryId=48207
나물 김말이,1992972,48164,48207,"['도라지', '당면', '시금치', '물', '후춧가루', '튀김옷', '식용유', '고사리', '카레가루', '양념', '김', '튀김가루', '삼색나물', '소금', '참기름', '깨소금']","['항암', '관절염']","3,809",/entry.nhn?docId=1992972&cid=48164&categoryId=48207
부추 조갯살전,1992808,48164,48207,"['물', '식용유', '부침가루', '영양부추', '식초', '맛술', '붉은고추', '양파', '초간장', '간장', '조갯살']",['고혈압'],"3,499",/entry.nhn?docId=1992808&cid=48164&categoryId=48207
콩나물조갯살전,1988966,48164,48207,"['실파', '물', '콩나물', '쪽파', '메밀가루', '다시마', '들기름', '청양고추', '찹쌀가루', '식물성기름', '썬', '식초', '실파초간장', '소금', '홍고추', '간장', '조갯살']","['항암', '관절염']","3,441",/entry.nhn?docId=1988966&cid=48164&categoryId=48207
샐러드를 곁들인 감자전,1990487,48164,48207,"['올리브오일', '샐러드채소', '후춧가루', '꿀', '달걀', '식용유', '토마토', '머스터드소스', '부침가루', '식초', '소금', '레몬즙', '양파', '감자']","['항암', '고혈압', '당뇨']","2,470",/entry.nhn?docId=1990487&cid=48164&categoryId=48207
육원전,3390153,48164,48207,"['물', '다진쇠고기', '후춧가루', '달걀', '식용유', '양념장간장', '설탕', '밀가루', '초간장간장', '식초', '잣가루', '소금', '참기름', '다진마늘', '다진파', '두부']",['관절염'],"2,349",/entry.nhn?docId=3390153&cid=48164&categoryId=48207
유채달래해물전,1989969,48164,48207,"['물', '깨소금', '해물', '식용유', '찹쌀가루', '부침가루', '고추가루', '유채', '소금', '달래', '현미식초', '홍고추', '반죽', '간장', '초간장']",[],"2,167",/entry.nhn?docId=1989969&cid=48164&categoryId=48207
봄나물 오코노미야키,1992882,48164,48207,"['물', '고추장', '식용유', '참나물', '양배추', '케첩', '부침가루', '가쓰오부시', '소스', '토마토케첩', '조갯살']","['항암', '고혈압']","2,000",/entry.nhn?docId=1992882&cid=48164&categoryId=48207
감자 녹찻잎전,1990285,48164,48207,"['식물성', '후춧가루', '옥수수알', '소금', '녹차우리고남은잎', '감자']",['고혈압'],"1,908",/entry.nhn?docId=1990285&cid=48164&categoryId=48207
새우전,740891,48164,48207,"['계란', '새우', '쇠고기']",[],"1,492",/entry.nhn?docId=740891&cid=48164&categoryId=48207
쇠고기호두전,1990870,48164,48207,"['실파', '물', '달걀', '식용유', '설탕', '부침가루', '식초', '소금', '간장', '홍고추', '호두', '쇠고기', '초간장']",['고혈압'],"1,294",/entry.nhn?docId=1990870&cid=48164&categoryId=48207
닭 전유어,1992426,48164,48207,"['닭다리살', '후춧가루', '달걀', '식용유', '마른표고버섯', '소금', '붉은고추', '풋고추', '양파', '마늘', '팽이버섯']","['항암', '고혈압', '관절염']","1,226",/entry.nhn?docId=1992426&cid=48164&categoryId=48207
양동구리,1990823,48164,48207,"['녹말', '달걀', '양념', '양', '밀가루', '생강즙', '소금', '다진파']",[],904,/entry.nhn?docId=1990823&cid=48164&categoryId=48207
사슬적 어산적,1990822,48164,48207,"['식용유', '흰살생선', '밀가루', '생강즙', '다진파', '쇠고기', '두부']",['관절염'],890,/entry.nhn?docId=1990822&cid=48164&categoryId=48207
자장부침,1992014,48164,48207,"['물', '다진쇠고기', '고추장', '다진마늘', '후춧가루', '식용유', '밀가루', '깻잎', '쇠고기양념', '소금', '붉은고추', '풋고추', '다진파', '볶은자장']",['항암'],458,/entry.nhn?docId=1992014&cid=48164&categoryId=48207
비빔밥전유어  조선무쌍신식요리제법,5706660,48164,48207,"['도라지', '콩나물', '밥', '달걀', '고사리', '식용유', '숙주', '소고기', '미나리', '밀가루', '소금', '참기름', '무']","['항암', '고혈압', '관절염']",458,/entry.nhn?docId=5706660&cid=48164&categoryId=48207
오징어잡전,1989579,48164,48207,"['물', '부추', '쪽파', '당근', '튀김가루', '미나리', '밀가루', '전반죽', '소금', '홍고추', '양파', '오징어', '청고추']","['항암', '고혈압']",151,/entry.nhn?docId=1989579&cid=48164&categoryId=48207
갈비찜,3390245,48164,48208,"['소갈비', '대추', '당근', '달걀', '갈비육수', '건표고버섯', '은행', '잣', '밤', '무']","['항암', '고혈압']","139,561",/entry.nhn?docId=3390245&cid=48164&categoryId=48208
삼겹살 수육,1991666,48164,48208,"['된장', '물', '통계피', '대파', '식용유', '당근', '후추', '영양부추', '월계수잎', '삼겹살삶을때향신료', '팔각', '통마늘', '정향', '대파흰부분', '정종', '커피가루', '양파', '통생강']","['항암', '고혈압']","247,066",/entry.nhn?docId=1991666&cid=48164&categoryId=48208
아바이순대,956048,48164,48208,"['다진생강', '육수', '후춧가루', '숙주', '설탕', '다진풋고추', '삶은우거지', '참기름', '다진마늘', '돼지창자', '다진홍고추', '돼지선지', '고춧가루', '청주', '통후추', '배추잎', '다진파', '통생강', '식초', '소금']",[],"218,619",/entry.nhn?docId=956048&cid=48164&categoryId=48208
계란찜,5682394,48164,48208,"['물', '쪽파', '계란', '새우젓', '고춧가루']",['항암'],"23,235",/entry.nhn?docId=5682394&cid=48164&categoryId=48208
꽈리고추찜,1988536,48164,48208,"['쪽파', '양념', '밀가루', '꽈리고추', '참기름', '고춧가루', '마늘']","['항암', '고혈압', '관절염']","467,117",/entry.nhn?docId=1988536&cid=48164&categoryId=48208
수육,1988180,48164,48208,"['된장', '물', '육수', '대파', '후추', '생강', '정향', '감초', '양파', '삼겹살', '청주']",['고혈압'],"477,080",/entry.nhn?docId=1988180&cid=48164&categoryId=48208
계란찜,5678261,48164,48208,"['실파', '물', '잔새우', '계란', '소금']",[],"22,477",/entry.nhn?docId=5678261&cid=48164&categoryId=48208
오리팥찜,731116,48164,48208,"['물', '오리', '붉은팥', '초과', '파']",['고혈압'],"57,362",/entry.nhn?docId=731116&cid=48164&categoryId=48208
늙은호박찜,955963,48164,48208,"['물', '육계', '꿀', '대추', '우린물맥문동', '찹쌀', '늙은', '호두', '은행', '잣', '감초', '밤', '약재우린물']",['고혈압'],"59,875",/entry.nhn?docId=955963&cid=48164&categoryId=48208
와인 삼겹살찜,1992175,48164,48208,"['육수', '대파', '생강', '물엿', '소스', '간장', '레드와인', '돼지고기', '맛술', '마늘', '양겨자', '파채']","['항암', '고혈압', '관절염']","90,508",/entry.nhn?docId=1992175&cid=48164&categoryId=48208
찜닭,5682397,48164,48208,"['당면', '대파', '식용유', '당근', '닭', '마른고추', '마늘', '청경채', '양파', '감자']","['항암', '고혈압', '관절염']","35,567",/entry.nhn?docId=5682397&cid=48164&categoryId=48208
순대,1988791,48164,48208,"['된장', '배추', '후춧가루', '대파', '선지', '숙주', '참기름', '생강', '소금', '간장', '새우젓', '마늘', '돼지곱창', '두부']","['항암', '고혈압', '관절염']","129,103",/entry.nhn?docId=1988791&cid=48164&categoryId=48208
계란찜,5682779,48164,48208,"['실파', '물', '잔새우', '계란', '소금']",[],"22,003",/entry.nhn?docId=5682779&cid=48164&categoryId=48208
수란,1990781,48164,48208,"['실파', '달걀', '석이버섯', '식초', '소금', '참기름', '실고추']",[],"123,090",/entry.nhn?docId=1990781&cid=48164&categoryId=48208
코다리찜,1992289,48164,48208,"['다진생강', '고추장', '후춧가루', '콩나물', '설탕', '미더덕', '참기름', '다진마늘', '물녹말', '간장', '물', '대파', '양념', '물엿', '고춧가루', '미나리', '양파', '마늘', '코다리', '소금']","['항암', '고혈압', '관절염']","468,928",/entry.nhn?docId=1992289&cid=48164&categoryId=48208
삼겹살찜,1988312,48164,48208,"['마늘', '간장', '소주', '없애기위한목적이므로소주를사용하여도', '삼겹살', '청주', '양념장']","['항암', '고혈압', '관절염']","88,444",/entry.nhn?docId=1988312&cid=48164&categoryId=48208
오징어순대,955957,48164,48208,"['홍고추', '깨소금', '육수', '후춧가루', '꼬치', '달걀', '숙주', '설탕', '밀가루', '참기름', '식초', '표고버섯', '쇠고기', '다진마늘', '풋고추', '다진파', '오징어', '두부']","['항암', '관절염']","181,024",/entry.nhn?docId=955957&cid=48164&categoryId=48208
닭볶음탕,5685367,48164,48208,"['다진생강', '고추장', '후춧가루', '당근', '설탕', '참기름', '다진마늘', '양념장고춧가루', '간장', '물', '물엿', '청주', '감자', '양념청주', '낸것', '홍고추', '양파', '다진파', '실파', '소금', '깨소금']","['항암', '고혈압']","9,746",/entry.nhn?docId=5685367&cid=48164&categoryId=48208
보쌈,1988120,48164,48208,"['육수', '설탕', '새우젓', '무', '있는', '깨', '물', '굴', '배', '대파', '쪽파', '양념', '올리고당', '감초', '고춧가루', '삼겹살', '청주', '배추', '멸치액젓', '후추', '미나리', '정향', '양파', '마늘', '된장', '생강', '생강즙', '밤']","['항암', '고혈압', '관절염']","202,850",/entry.nhn?docId=1988120&cid=48164&categoryId=48208
된장 삼겹살찜,1991267,48164,48208,"['후춧가루', '쌈장', '돼지고기삼겹살', '다시육수', '배즙', '양파즙']",[],"75,638",/entry.nhn?docId=1991267&cid=48164&categoryId=48208
양념꼬막,1990496,48164,48208,"['실파', '실깨', '꼬막', '참기름', '고춧가루', '간장']",[],"25,859",/entry.nhn?docId=1990496&cid=48164&categoryId=48208
족발,1988119,48164,48208,"['돼지족', '흑설탕', '새우젓', '간장', '깨', '물', '대파', '청양고추', '물엿', '건고추', '감초', '고춧가루', '엄나무', '후추', '정향', '월계수잎', '양파', '마늘', '된장', '생강', '인스턴트커피']","['항암', '고혈압', '관절염']","445,174",/entry.nhn?docId=1988119&cid=48164&categoryId=48208
아귀찜,1988653,48164,48208,"['깨', '된장', '멸치국물', '아귀', '콩나물', '대파', '양념', '미나리', '생강즙', '미더덕', '소금', '녹말물', '고춧가루', '청주', '간장']",['고혈압'],"823,017",/entry.nhn?docId=1988653&cid=48164&categoryId=48208
순대,5678257,48164,48208,"['된장', '물', '배추', '돼지', '선지', '숙주', '밀가루', '생강', '삶은우거지', '찹쌀']",['항암'],"12,318",/entry.nhn?docId=5678257&cid=48164&categoryId=48208
묵은지찜,5678262,48164,48208,"['된장', '돼지고기목살', '물', '새송이버섯', '식용유', '대파', '설탕', '김치국물', '다진마늘', '청주', '간장']",[],"26,520",/entry.nhn?docId=5678262&cid=48164&categoryId=48208
김치찜,3406128,48164,48208,"['맛간장', '멸치다시마육수', '대파', '김장김치', '표고버섯', '매실청', '매실주', '다진마늘']",['항암'],"145,798",/entry.nhn?docId=3406128&cid=48164&categoryId=48208
열무된장지짐,3406080,48164,48208,"['된장', '고추장', '매실원액', '매실주', '멸치다시마육수', '대파', '것', '들깻가루', '청양고추', '굵은소금', '다진마늘', '표고버섯가루']",[],"29,153",/entry.nhn?docId=3406080&cid=48164&categoryId=48208
갈비찜,5682876,48164,48208,"['물', '불린후', '후춧가루', '대추', '당근', '식용유', '양념장간장', '소고기', '설탕', '건표고버섯', '소금', '참기름', '다진마늘', '깨소금', '배즙', '다진파', '밤', '무']","['항암', '고혈압']","3,369",/entry.nhn?docId=5682876&cid=48164&categoryId=48208
매운갈비찜,1988349,48164,48208,"['굴소스', '물', '청주', '대파', '당근', '설탕', '마늘', '깻잎', '청양고추', '후추', '고춧가루', '간장', '생강술', '매실청', '양파', '감자', '양념장', '돼지갈비']","['항암', '고혈압', '관절염']","564,316",/entry.nhn?docId=1988349&cid=48164&categoryId=48208
보쌈,5695860,48164,48208,"['된장', '물', '대파', '마늘', '생강', '엔다이브', '통후추', '소금', '돼지고기', '청주']","['항암', '고혈압', '관절염']","4,601",/entry.nhn?docId=5695860&cid=48164&categoryId=48208
잉어찜  온 가족 원기회복을 위한 특별식,5667978,48164,48208,"['물', '고추장', '청주', '대파', '식용유', '말린내기잎', '쪽파', '녹말', '셀러리', '생강', '소금', '고춧가루', '마늘', '간장', '청고추']","['항암', '고혈압', '관절염']","3,507",/entry.nhn?docId=5667978&cid=48164&categoryId=48208
냉면,5695872,48164,48208,"['물', '육수', '대파', '설탕', '생강', '동치미국물', '마른홍고추', '국간장', '소금', '양파', '마늘', '무']","['항암', '고혈압', '관절염']","11,836",/entry.nhn?docId=5695872&cid=48164&categoryId=48208
돼지갈비찜,1988778,48164,48208,"['청주', '배', '대파', '양념', '설탕', '후추', '생강', '강판에간', '참기름', '마늘', '간장', '돼지갈비']","['항암', '고혈압', '관절염']","562,200",/entry.nhn?docId=1988778&cid=48164&categoryId=48208
닭백숙,5678249,48164,48208,"['물', '대추', '닭', '또는영계', '마늘', '황기', '찹쌀', '밤']","['항암', '고혈압', '관절염']","20,350",/entry.nhn?docId=5678249&cid=48164&categoryId=48208
묵은지김치찜,1988337,48164,48208,"['칼칼함을더해주기위해', '멸치육수', '돼지고기의누린내제거', '대파', '멸치', '마늘', '묵은지', '김치국물', '싫어하는사람은담백한멸치로', '참기름', '돼지고기', '청주']","['항암', '고혈압', '관절염']","428,707",/entry.nhn?docId=1988337&cid=48164&categoryId=48208
소갈비찜,1988161,48164,48208,"['당근', '넣을경우요리의색감이나고급스러움이', '무', '물', '배', '대파', '물엿', '은행', '감자', '쇠고기', '맛간장', '대추', '후추', '양파', '맛술', '마늘', '대신감자를넣어부드러운식감을줄수', '생강', '밤', '인삼']","['항암', '고혈압', '관절염']","527,387",/entry.nhn?docId=1988161&cid=48164&categoryId=48208
바비큐폭립,1988352,48164,48208,"['물', '청주', '바비큐', '꿀', '대파', '바베큐', '후추', '생강', '소스', '생강즙', '간장', '소주', '돼지고기', '핫소스', '삶는', '마늘', '토마토케첩']","['항암', '고혈압', '관절염']","173,431",/entry.nhn?docId=1988352&cid=48164&categoryId=48208
양배추찜과 고기두반장소스,1989209,48164,48208,"['후춧가루', '다시마', '양배추', '설탕', '마늘', '참기름', '두반장', '고기두반장소스', '소금', '간장', '물녹말', '청주', '쇠고기']","['항암', '고혈압', '관절염']","28,172",/entry.nhn?docId=1989209&cid=48164&categoryId=48208
잉어찜,1988729,48164,48208,"['고추장', '콩나물', '물', '물엿', '고춧가루', '감자', '느타리버섯', '미나리', '계핏가루', '홍고추', '양파', '잉어', '마늘', '된장', '달걀', '고사리', '식용유', '소금', '풋고추']","['항암', '고혈압', '관절염']","43,012",/entry.nhn?docId=1988729&cid=48164&categoryId=48208
